"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"13149809723","13149556433","1260941","","","2010-04-30 20:50:44 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@imf @ultrasaurus that's great to hear!  it's been my only hesitation.  figured practice would help but didn't want to buy to find out."
"13149334133","13149249539","13368452","","","2010-04-30 20:39:19 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ultrasaurus all gadgets seems to be made better when there are lots of them! would love to know how you find typing on one..."
"13142439106","13141936151","823615","","","2010-04-30 17:58:47 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@bleything how long before you just let everybody know how shit should be done? the downsides of consulting, i guess?"
"13140538905","","","","","2010-04-30 17:18:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","JRuby gets even more awesome and is inspiring to rubyists and java-heads all the same.  @headius on Ruboto for Android: http://bit.ly/boQron"
"13114614727","","13058772","","","2010-04-30 06:23:58 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@linkedin I wish you supported line breaks in recommendations.  They show up in the emails but not on the site so formatting looks bad :("
"13112686979","13112539355","33493","","","2010-04-30 05:25:29 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@peterc absolutely"
"13112484077","13112204351","33493","","","2010-04-30 05:19:45 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@peterc *cough* @coderio *cough*... still waiting ;)"
"13095058901","","","","","2010-04-29 23:04:47 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Just got back from time traveling to Mac OS 8 with Kaleidoscope Themes! http://www.kaleidoscope.net/What_is_Kaleidoscope.html"
"13082168081","","","","","2010-04-29 18:12:23 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Surprised at how unfriendly and almost unusable opentable.com is.  I'd gladly pay per reservation for something better."
"13050354890","","7921582","","","2010-04-29 04:33:17 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@bscofield not sure who else to notify, bugfix for @railsconf schedule ""Create your own OSCON schedule"" http://oreil.ly/aBtDzC"
"13033093810","","","","","2010-04-28 22:53:23 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Can't believe I went this long before discovering this simple memcached-tool script.  Great for dumping keys during dev http://bit.ly/cGw1e7"
"13028673973","13022485199","30495974","","","2010-04-28 21:14:14 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@berkun funny freudian? typo in the 'favorite books' blog post, referring to Pirsig's 'Lila' as 'Lola'"
"13021310405","13021052566","607063","","","2010-04-28 18:32:43 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@jcrosby not unless you have a next-action item for each in your queue! that's the beauty of GTD, projects in the system, not top of mind."
"13020776767","13020625603","3286561","","","2010-04-28 18:20:50 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@tsaleh ha!  namely this tattoo: http://bit.ly/9A5XwG"
"13017459508","13017286591","8526432","","","2010-04-28 17:08:42 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@wycats @paulca +1 for a meta-app that delivers an integrated timeline of updates across a multitude of apps. great product idea go paul go!"
"12963385403","","","","","2010-04-27 20:28:41 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Check out noobproof http://bit.ly/6UVP2R and run your test suite with severely limited bandwidth. Great tool for integration tests."
"12955333375","12950638294","8654722","","","2010-04-27 17:13:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@voxdolo you may be interested in a post I wrote on my progression toward kanban http://bit.ly/5NmuDu, which includes links to resources"
"12949274775","12943156781","8654722","","","2010-04-27 14:59:58 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@voxdolo I prefer the continuous flow of kanban vs. iterations, but that may fit better w/ growing a live product vs. greenfielding one"
"12910040189","12909667219","659933","","","2010-04-26 23:00:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@bryanl which ssd did you get?"
"12906186533","","","","","2010-04-26 21:41:20 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","'Beyond Agile Programming' http://bit.ly/daMfyj - @kentbeck's talk at #sllconf is really worth watching. Sounds like he's also found Kanban"
"12895833139","","","","","2010-04-26 17:48:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","'The Twinge' http://bit.ly/bHU8It - Another great post by @rands.  Really excited to see his keynote at @RailsConf"
"12894626648","12894375532","823615","","","2010-04-26 17:22:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@bleything if the arch. is an aspect of how the company is organized, change may need to come from there vs. debating 'agile' w/ them."
"12894344141","12893738753","823615","","","2010-04-26 17:16:22 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@bleything I'd say you can do large-scale architecture in a sketch form, and design/build in an agile fashion. Avoid set-in-stone arch"
"12894195852","12892117293","14238668","","","2010-04-26 17:13:08 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@rsim awesome, thanks!  I haven't been using Chrome extensively yet due to some plugins not being great yet, but perhaps now is the time!"
"12865467810","12864908947","30495974","","","2010-04-26 05:02:54 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@berkun no problem. You nailed it. De-mystifying the pro-circuit makes your readers' talks seem easy. Format was perfect, too."
"12864126247","","","","","2010-04-26 04:28:54 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Is there a browser plugin that would let me CMD-Z to re-open a tab that I've accidentally just closed?"
"12863161329","","","","","2010-04-26 04:06:24 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Finished @berkun's 'Confessions of a Public Speaker' http://amzn.to/cfcZsx  entertaining and pragmatic advice on the mechanics of presenting"
"12768045294","","","","","2010-04-24 15:23:08 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","I hope Blake doesn't need to take a constitutional while we're out on our early morning constitutional."
"12741920268","","","","","2010-04-24 03:21:48 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","The trappist in oakland... A lovely place for pints. #beer"
"12727943154","","","","","2010-04-23 22:26:21 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","White Arizonans, what nothin' better to do?  Why don't you kick yourself out?  You're an immigrant too!"
"12726440741","","","","","2010-04-23 21:52:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Sifting through someone else's iTunes library and finding an almost hidden Smiths album.  What a Charming Man!"
"12662798973","","","","","2010-04-22 21:44:32 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Woah.  When switching git branches you can use the unix convention to go 'back' to the previous branch: git co -"
"12652493681","","","","","2010-04-22 17:56:13 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","US Oil rig explodes and sinks into the ocean: http://bit.ly/bL5jRr On this Earth Day, can we agree to stop offshore drilling now?"
"12647198135","","","","","2010-04-22 16:07:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Remember the pain of profiling Java apps with JProbe and the like? Profile in _production_ in _seconds_ with @newrelic RPM. Beyond awesome."
"12605426005","12605047184","150","","","2010-04-21 23:44:11 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@stevej tweets over DNS... awesome!"
"12605020147","12604745381","33493","","","2010-04-21 23:35:58 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@peterc busy? yes, but was it profitable? ;)"
"12603612893","","13837292","","","2010-04-21 23:08:12 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@evernote how can I export a PDF Note in PDF format? If I email it to myself I get the PDF as an attachment, but that's just silly."
"12603251270","12602905570","13368452","","","2010-04-21 23:00:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ultrasaurus thanks! i'll definitely be buying a copy either way."
"12602664661","12602401040","13368452","","","2010-04-21 22:49:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ultrasaurus is there a way to buy the alpha ebook and print book together (for under $85?)"
"12600873047","12600748101","33493","","","2010-04-21 22:12:14 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@peterc I would buy two, yes!"
"12599071166","12598981248","792690","","","2010-04-21 21:34:01 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@hoverbird 
I'll give you candy 
Give you diamonds 
Give you pills 
Give you anything you want 
Hundred-dollar bills!"
"12599027402","","","","","2010-04-21 21:33:04 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","This 'NoSQL' presentation by twitter's @kevinweil is one of the best tech presentations I've seen in ages http://bit.ly/9mNN90"
"12597051171","12596754211","13368452","","","2010-04-21 20:49:02 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@ultrasaurus unfortunately not, although I've taken our chat about community involvement seriously and will have some news to announce soon!"
"12588379058","","","","","2010-04-21 17:27:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Awesome new Shepard Fairey mural in NYC http://bit.ly/aFCVtp.  Read up on May Day if you're not familiar: http://bit.ly/17k9VY"
"12587446917","12587205665","14561327","","","2010-04-21 17:07:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@dhh I admire their design, but I like my wrists too much to use the slim kbds regularly. Sad to see no mac-style-ergo keyboards around."
"12586977870","12586742347","14561327","","","2010-04-21 16:57:21 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@dhh They do! I've had this keyboard/trackpad for a while.  Sadly the buttons don't last more than a year or so: http://amzn.to/9fSmAR"
