"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"285874426145296385","","","","","2012-12-31 22:25:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Pretty Lights has some amazing remixes. Loving Jay Z + Biggie on Empire State of Mind https://t.co/5LFiWAEt More: http://t.co/jkH23A7W","https://soundcloud.com/prettylights/pretty-lights-jay-z-empire","http://prettylightsmusic.com/"
"285855605745389568","285855257928552449","14500363","","","2012-12-31 21:11:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jakeboxer buy a reusable k-cup filter and use awesome coffee instead: http://t.co/nQHiVDi9","http://www.amazon.com/EZ-Cup-Keurig-Coffee-Machines-Perfect/dp/B002YPC2NM/ref=sr_1_7?s=home-garden&ie=UTF8&qid=1356988224&sr=1-7"
"285837252700024832","285835729693724672","274788446","","","2012-12-31 19:58:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@intercom its interesting to contrast these against iOS, especially the ""Let me make it mine"" part."
"285822874319740928","","","","","2012-12-31 19:00:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Love this codex vitae (book of life) where @buster tracks changes to his beliefs personal manifesto &amp; goals on GitHub https://t.co/dHGrlEYt","https://github.com/busterbenson/public"
"285134880008990720","285133108171374593","95444818","","","2012-12-29 21:27:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@simeonwillbanks @deadprogram Nice! It's the best time-management hack I've ever found! Walden Willbanks is a kickass name, too!"
"285082801559179264","","","","","2012-12-29 18:00:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dreams of ?Open? Everything http://t.co/UGLJDPBV Nice writeup in the New York Times from @qhardy on GitHub","http://bits.blogs.nytimes.com/2012/12/28/github-has-big-dreams-for-open-source-software-and-more/"
"285067430441668608","","7505382","","","2012-12-29 16:59:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sferik @kneath http://t.co/KpbfaoS5","http://news.ycombinator.com/item?id=4982596"
"284732700143804416","","17383285","","","2012-12-28 18:49:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@herbheartlady well, not kids actually. High school and up maybe."
"284732552328122368","284731174016933889","17383285","","","2012-12-28 18:48:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@herbheartlady I think they are focused on writing for kids. A similar organization that teaches web programming would be great though."
"284716313983733760","","","","","2012-12-28 17:43:53 +0000","<a href=""http://itunes.apple.com/us/app/read-it-later-pro/id309601447?mt=8&uo=4"" rel=""nofollow"">Read It Later Pro</a>","Forget goals, pick a focus /via @HarvardBiz  http://t.co/ebTRplyk","http://pocket.co/spHZA"
"284702134899970049","284635010101813248","6484432","","","2012-12-28 16:47:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@destraynor hbr print edition! I forgot it was a magazine! More articles in print I assume?"
"284692716405800960","","","","","2012-12-28 16:10:07 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","Zassenhaus http://t.co/UIuSsFVO","http://instagr.am/p/TyVFc2kkoH/"
"284523787611930624","284521439699283968","7017692","","","2012-12-28 04:58:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DanielleMorrill what, no link to your demo tape?"
"284491252618108928","284491034375901184","16211142","","","2012-12-28 02:49:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BenBalter be right back, ordering you a GitHub onesie"
"284437176559755265","","","","","2012-12-27 23:14:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I have dozens of good tech books (Unix, Ruby, software design, etc.) that I would love to donate somewhere. Any ideas of local (SF) groups?"
"284427717431148546","","","","","2012-12-27 22:37:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Bummed nobody has made that ""digital film roll"" to use in analog SLR cameras yet. The popular fake site launched 4/1/11 http://t.co/tcwU89FL","http://re35.net"
"284397753713438720","","","","","2012-12-27 20:38:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Gutting and organizing my kitchen cabinets. Taking half the stuff out, discovering things forgotten. More use from less stuff."
"284382423477805056","284380567166935040","765548","","","2012-12-27 19:37:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@hmason No Swedish bump here"
"283693926391627776","","","","","2012-12-25 22:01:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","It's the 2 o'clock whistle folks, time to switch from champagne to bourbon."
"283363693138436097","","","","","2012-12-25 00:09:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","New Year's resolutions should be in the format of: This year, I am going to ship..."
"283352825763885056","","1940","","","2012-12-24 23:25:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@l4rk Happy birthday man! I owe you a whisky in the new year. Hope to catch up soon."
"283352003298598912","283351396768702467","12685","","","2012-12-24 23:22:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cjkihlbom Sounds perfect. Looking to do the same tonight. Hope you're feeling better @Lilly!"
"283346068878553089","283345530900332546","14241311","","","2012-12-24 22:59:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@darinrs Oh, good idea. I'm picking up my shoes again, going to train for some races in 2013."
"283343703916023809","","","","","2012-12-24 22:49:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","My version of the holidays is walking around my house with hand tools, fixing shit."
"282913470062661633","","","","","2012-12-23 18:20:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Storm just knocked our wooden fence down to the ground. Redwood is swaying so hard  I'm going to move our cars out of the way. Butterscotch!"
"281900642715447296","","6854942","","","2012-12-20 23:15:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@BrettGurewitz Great track. True North, a direction, not a place, and a compass can't guide you. You're not even sure if you want to go."
"281836304700948480","","135316691","","","2012-12-20 18:59:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JadAbumrad Supporting Radiolab today. Bummed I can't support you by buying cool Radiolab gear. Awesome $100 radiolab hoodie please!"
"281832487896903680","281816316027994112","18743052","","","2012-12-20 18:44:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@bethnewland Congrats! When does he get to eat his first cookie? Also, happy birthday @watsonian!"
"281641663305232385","","","","","2012-12-20 06:06:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Love that Valve is using GitHub issues to get feedback on Steam for linux http://t.co/yFM34X6P repo: https://t.co/txgcn4xO","http://www.engadget.com/2012/12/19/valve-opens-steam-for-linux-beta/","https://github.com/ValveSoftware/steam-for-linux"
"281626915083792384","","","","","2012-12-20 05:07:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Blown away with how good McCartney sounded w/ Nirvana on SNL http://t.co/wETx7joy /ht @maddox","http://www.youtube.com/watch?v=93w0xzOVVv8"
"281620183230070785","","","","","2012-12-20 04:40:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","realtime by @bitly http://t.co/b3qcHmN1 Find links on any topic being shared on bit.ly right now. Beta, but already better than Google News","http://rt.ly"
"281564963145912320","281564713853280256","18743052","","","2012-12-20 01:01:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@bethnewland yessssssssss!"
"281556018062839808","281555867059503105","171960307","","","2012-12-20 00:26:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@withloudhands the paragraph above the ""Notable OSS in 2012"" section"
"281546256298438657","281534820344033281","171960307","","","2012-12-19 23:47:13 +0000","web","@withloudhands The country/city stats are pulled from our web traffic data."
"281499932731506688","281499752871378944","14060922","","","2012-12-19 20:43:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mperham Daaaamn that's nice!"
"281473025726115841","","","","","2012-12-19 18:56:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Huge thanks to @derekgr for the data analysis and visualizations showing the growth of @GitHub this year: https://t.co/TT4taIu9","https://github.com/blog/1359-the-octoverse-in-2012"
"281463817353981952","281463126283657216","784519","","","2012-12-19 18:19:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@KirinDave Interesting. Reminds me of complex auth and scoping in SOAP headers/envelope. I guess I do see how that could work w/ REST."
"281462903280918528","281461828184326144","784519","","","2012-12-19 18:16:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@KirinDave In what context would they need to have a body?"
"281459442007023617","281458246789787648","2049071","","","2012-12-19 18:02:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@brynary heh, I was just looking at the email invite I got from @mojombo in April 2008 to ""take GitHub for a spin!"""
"281263922462461952","281263810768162816","823615","","","2012-12-19 05:05:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@bleything Excellent. Cocktails. Soon."
"281263704224448512","281263400015785984","823615","","","2012-12-19 05:04:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@bleything I wish this future would allow me to buy you a cocktail via the internets. I'm off to whiskey now."
"281263200652103680","281262843830083584","823615","","","2012-12-19 05:02:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@bleything You're in a bar. Slide that laptop away, give a fancy smile to the bartender, and drink a dozen cocktails."
"281189552616513536","281188464072982528","616673","","","2012-12-19 00:09:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@takeo I had no idea they were in SF too! Would love to do a t-shirt swap /cc @rdio"
"280869442940985345","280857292004528129","6324102","","","2012-12-18 02:57:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jonrohan wooooooow"
