"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"903986444","","","","","2008-08-30 14:24:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","and by beet, i mean, eat beets while driving, which makes us all better drivers"
"903986168","","","","","2008-08-30 14:23:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","off to tahoe for the weekend.  hoping to leave early enough to beet traffic"
"903511521","","","","","2008-08-30 00:05:44 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","apparently not all tech support sucks.  brother FTW"
"903424399","","","","","2008-08-29 22:08:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","installing this new printer may be beyond my technical capabilities"
"902126669","901814332","3191321","","","2008-08-28 21:13:34 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio bummed i didn't get a chance to say hi today.  quick pairing  @ grockit was fun"
"901722497","901693912","12964182","","","2008-08-28 14:43:51 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh nice one!  it can get a little addicting, and you'll soon realize you can sell *anything*, which can be used for good or evil :)"
"900696089","900668414","30923","","","2008-08-27 17:00:40 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@rands i think you got there with your book! ;)"
"900165694","","","","","2008-08-27 05:09:44 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","iTunes Store is total fail on AppleTV tonight :("
"899863166","899815195","30923","","","2008-08-26 23:12:57 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@rands too insane to have coffe or whiskey with"
"899651659","899634633","18713","","","2008-08-26 19:13:11 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@al3x google docs (shared)"
"899476869","","","","","2008-08-26 16:14:13 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Amazon S3 + Jungle Disk == the backup solution i had been looking for"
"898960595","","","","","2008-08-26 03:56:51 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","500G Hard drives are under $70 now?  Good Science!"
"898805406","898799993","45603","","","2008-08-26 00:53:20 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie The ultimate reference audiophile listening room: http://is.gd/1UEV"
"898778017","","","","","2008-08-26 00:19:04 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","it seems a perfect fit that our two-party political conventions are held in arenas with corporate names.  Policy paid for by..."
"898712355","898711102","12964182","","","2008-08-25 22:55:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh @featherhh i know.  i'd really hate to find out i now own a crappy house in LA!  (the three withdrawls were from socal)"
"898691462","","","","","2008-08-25 22:28:59 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Somehow had my CC copied.  The genious got $900 before I noticed.  Wells to the rescue.  Funds restored ""real soon now""."
"898523677","898505809","12964182","","","2008-08-25 19:20:42 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh presentationzen.com + his book == win"
"898494585","","","","","2008-08-25 18:48:49 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","backing up my mini w/ superduper.  such a great utility.  leopard here i (finally) come!"
"897814667","897794614","717233","","","2008-08-25 02:46:14 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@pjhyett somebody has to wear the beard."
"897776126","","","","","2008-08-25 01:51:33 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","wonderful wonderful wilco"
"897669380","","","","","2008-08-24 23:13:04 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","andrew bird whistles like one."
"897624398","","","","","2008-08-24 22:02:06 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","mother hips are third best thing from chico"
"897623764","897598143","3191321","","","2008-08-24 22:01:07 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@noradio dibs #2"
"897087892","","","","","2008-08-24 05:17:31 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","hung with frank chew at petty. crazy foo."
"896971381","","","","","2008-08-24 01:58:58 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","primus is boring"
"896934505","896888740","1341781","","","2008-08-24 00:59:49 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@gilesgoatboy im the only living boy in new cross"
"896859124","","","","","2008-08-23 22:54:22 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","at toronato for perfect pints"
"896327239","","","","","2008-08-23 07:27:39 +0000","web","music is my church"
"896113887","","","","","2008-08-23 01:26:17 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","making my way to radiohead"
"896008703","","","","","2008-08-22 22:54:57 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","at farley's coffee shop.  most excellent spot for we knowledge-workers"
"895737116","","","","","2008-08-22 17:34:21 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","SF peeps: I'll be in the city roaming those hipster cafe's everyone always drones on about.  give me a ring if you're up for hanging out"
"895524044","","","","","2008-08-22 14:09:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","looking forward to the outside lands fest this weekend.  will probably wing the schedule.  any recs?"
"894945073","894937426","713263","","","2008-08-21 23:43:50 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@defunkt Preview &gt; save as &gt; quartz filter &gt; reduce file size"
"894744339","894740911","12964182","","","2008-08-21 19:45:26 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh ideally business terms == API terms.  backward compatable APIs can be challenging though.  sometimes the API can inform the biz."
"894738508","894734418","12964182","","","2008-08-21 19:38:57 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh indeed.  and keeps the focus on consistency between the language of the business, and the language of the APIs"
"893999190","","","","","2008-08-21 03:27:57 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RSS is the only way to handle that new rubyinside site."
"893639423","893630880","12964182","","","2008-08-20 20:11:56 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh for sure.  it's used on lots of popular apps as an alternative authentication mechanism.  wikipedia: http://is.gd/1ffp"
"893626798","893618611","12964182","","","2008-08-20 19:58:38 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh Sounds like a job for OpenID http://openid.net/"
"893582853","893581538","5520482","","","2008-08-20 19:10:26 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ll0l00 right on.  love the vibe at the independent."
"893580353","893578049","5520482","","","2008-08-20 19:07:43 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ll0l00 are you taking in any of the outside lands fest this weekend?"
"893580144","893578049","5520482","","","2008-08-20 19:07:28 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ll0l00 I had a birthday?  Oh, right!  Sometimes I forget if I've had my coffee, so I just go for another cup."
"893415638","893412463","12964182","","","2008-08-20 16:21:32 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh mine is ""Best of My Love"" by The Emotions.  I have no idea what that is!"
"893351326","893330084","118203","","","2008-08-20 15:20:08 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@eoghanmccabe i hope nobody is crazy enough to attempt to use that for tea!  barry's would be a disgrace! :)"
"893305555","893262493","3286561","","","2008-08-20 14:37:48 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@tsaleh congrats on shoulda making it into the 3rd edition of pickaxe!"
"892969181","892965027","45603","","","2008-08-20 06:02:12 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie great rubyfringe presentation!  i haven't called it ""the hustle"" before, but that same edict is surely a major reason for my success"
"892958799","","","","","2008-08-20 05:43:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","https (accounts, posting) to craigslist is broken.  just when i wanna pimp something out."
"892883334","","","","","2008-08-20 03:46:41 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","140 bucks at whole foods fits in two bags. wow"
"892452620","","","","","2008-08-19 19:02:32 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","hoptoad (hoptoadapp.com) is so slick and essential.  aggregate your rails app errors with a great web UI and RSS.  cheap easy win."
"891238455","891217593","1341781","","","2008-08-18 16:55:21 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gilesgoatboy damn.  i only got my lic. suspended for 3mo. for unpaid tickets (PA)."
"891197059","","","","","2008-08-18 16:13:30 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","the rain falls down on a hum-drum town"
"891192693","891192559","1341781","","","2008-08-18 16:08:48 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gilesgoatboy i was holding my motorcycle helmet in my hand when i rode in to take my motorcycle permit test :)"
"891166860","891165252","14688733","","","2008-08-18 15:42:39 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@kdoll ""and by puppet, i mean invisible friend, and by friend, i mean alien abductor here to eat my brains for breakfast"""
"891103473","891101352","14688733","","","2008-08-18 14:37:54 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@kdoll perhaps i should loan you (back) my ""I'm kind of a big deal"" t-shirt?"
"891083959","891070534","14688733","","","2008-08-18 14:17:03 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@kdoll congrats on having an office to put the silly water fountain in! :)"
"889835593","","","","","2008-08-17 01:17:12 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","off to a b-day party in the city.  since when did eddy st. get hip?  i'm so out of the loop."
"889001550","","","","","2008-08-16 00:26:57 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","heading into the city to hang out with some friends for the b-day.  blake said ""happy birthday daddy"" today, which is pretty hard to beat!"
"888932354","888924564","749863","","","2008-08-15 22:45:41 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@hotdogsladies wait, you admire someone?"
"888403239","","","","","2008-08-15 12:34:09 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","off to some early-morning birthday golf..."
"888388122","888341256","11294","","","2008-08-15 12:11:17 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@nzkoz happy birthday!  It's mine today too..."
"888121964","888121176","30923","","","2008-08-15 03:51:16 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@rands pls post link to rec. list when you've got it!"
"888092560","","","","","2008-08-15 03:10:58 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","moving loads of pdf docs to google docs.  so glad that they support them now."
"887904912","887904287","8453452","","","2008-08-14 23:05:23 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@guykawasaki Oracle uses that trick on this website: http://ora-00071.ora-code.com (note the ora-00071 is what ppl search for, etc.)"
"887903384","887900321","8453452","","","2008-08-14 23:03:26 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@guykawasaki nice!  that article misses that google ranks words in DNS names very highly, so moms.alltop.com ranking for ""moms"" benefits."
"887846724","","","","","2008-08-14 21:51:13 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","just released a new gem: rails_framework_diff to diff project files against their framework generated defaults.   http://is.gd/1tkb"
"887840625","887576322","790205","","","2008-08-14 21:44:09 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@chadfowler my new rails_framework_diff gem http://is.gd/1tkb enjoy, and let me know what you think"
"887637549","887495537","937561","","","2008-08-14 17:56:55 +0000","web","@jeremymcanally tiny correction for the rubyist.  pg. 28, the gem is ""bones"" not ""mrbones"" as indicated."
"887053901","","","","","2008-08-14 04:18:40 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","signed up for a pay account on github.  the magic is just too good to resist.  goodbye subversion.  it's been grand."
"887041818","","","","","2008-08-14 04:01:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","perl module i'm installing ran tests on the sound module by playing 64 sounds, only to be followed up by 64 tests of the Speech lib.  freaky"
"886809779","","","","","2008-08-13 22:47:11 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","finding misplaced sex books in the programming section in a bookstore."
"885919707","","","","","2008-08-13 03:27:30 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","at the er to get blake some sweet stitches"
"885759038","","","","","2008-08-13 00:12:00 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","no API for google groups?  bummer.  (although surely could/would be abused)"
"885646603","","","","","2008-08-12 21:42:52 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","another working-at-home bonus: taking cat naps during unnecessary conference calls.  so refreshed, thanks meeting organizer!"
"885612026","","","","","2008-08-12 21:01:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","feeling dirty about adding so many comments to my rails app, which will be used as an ""example app"" during some training"
"885448580","885401839","790205","","","2008-08-12 17:56:12 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@chadfowler i've always wanted to write a rake task to diff framework-generated files against their generated default for that very reason"
"884676351","","","","","2008-08-12 00:03:59 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","safeway blows"
"884583911","884570647","13537362","","","2008-08-11 22:11:25 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@dornquast http://twitpic.com/7doz - All these features add complexity, which opposes the benefit of alltop.  A few more iterations in t ..."
"884411884","","","","","2008-08-11 18:55:57 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","writing a rails development primer for work.  for when spoon feeding just isn't helping enough."
"883515105","","","","","2008-08-10 20:38:35 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","submitting a new feature to the chronos ruby lib to enable extended time format for durations"
"883457729","883418192","45603","","","2008-08-10 19:03:51 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@obie http://twitpic.com/7939 - Come on and give a feller another pull on me *hash* rocket!"
"882969351","","","","","2008-08-10 03:01:26 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","spent the afternoon @ Limantour Beach in Point Reyes.  Highly recommended.  No crowds, perfect beach."
"882136451","882131673","20","","","2008-08-09 01:51:16 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ev heh. ""boo"""
"882048078","882046985","3191321","","","2008-08-08 23:45:41 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio do *not* resist!  Purchase, and travel to northern california... purchase you must!"
"881821891","881814330","3191321","","","2008-08-08 19:00:37 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio Ah, i'd love to check those out.  I also like Wittgenstein's philosophy.  Relatioships between language and experience."
"881811424","881789562","3191321","","","2008-08-08 18:48:51 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio What are you reading, besides Mihaly Csikszentmihalyi?"
"881194404","881187772","8453452","","","2008-08-08 05:39:06 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@guykawasaki http://twitpic.com/6xqs - I like it overall.  The one thing that caught me off guard was that the only sharp pencil is labe ..."
"880858870","880828123","45603","","","2008-08-07 22:05:05 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie doh!  I'm back up in Marin today, so no afterparty coolness for me.  Thanks though!  Enjoy the city!"
"880830294","880825585","6106092","","","2008-08-07 21:29:44 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@lifo liverpool, eh?"
"880817190","880814766","4037","","","2008-08-07 21:14:20 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@sh if, just at the moment you were about to twitter how bad your day was, twitter went down"
"879779319","879730915","45603","","","2008-08-06 22:16:18 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie i'm downtown unburdened.  north beach was my hood for ages, so if you're looking for an afternoon of exploring, i'd head over your way"
"878797320","878752791","45603","","","2008-08-06 00:00:53 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie any news on that party in SF tomorrow?  I'd be up for it..."
"878618435","878612973","4037","","","2008-08-05 20:15:24 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@sh hope it will be recorded for later viewing, i'm stuck in a meeting :("
"878535812","878519995","14246143","","","2008-08-05 18:40:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@rbates nice use of gist!  Option 4 is more difficult to change as business rules change.  I'd go #1 in most cases."
"878502031","878500871","898691","","","2008-08-05 18:01:56 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gnat good commentary on that from schneier: http://tinyurl.com/5s3enh"
"878500048","878478433","1341781","","","2008-08-05 17:59:43 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gilesgoatboy i have an o'reilly safari account, have glanced through Neil Fords book.  It's great for beginners, but nothing remotely new."
"877640794","877628362","937561","","","2008-08-04 22:00:18 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@jeremymcanally this may be what you need: http://www.zinio.com/"
"876904723","875959517","12964182","","","2008-08-04 04:26:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@featherhh gary friedman?  sweet! http://tinyurl.com/587zpr"
"875876260","","","","","2008-08-02 20:36:38 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","kiddie birthday over, now on to a baby shower.  will farrel, i'm having one of your weekends"
"875209457","","","","","2008-08-01 23:52:00 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","just released a quick gem, acts_as_hashed, on github http://is.gd/1chq for use as an :id param for privately shared URLs"
"874969284","874866610","937561","","","2008-08-01 18:34:22 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@jeremymcanally Great job w/ the 1st issue!  Glad to have it in PDF, too."
"874963915","874953623","1341781","","","2008-08-01 18:27:51 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gilesgoatboy i wonder how many ppl will have read your rubist article who have *not* already done the trip n' code. +1 for sugar cubes"
"874839116","","","","","2008-08-01 16:13:02 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","picked up the 1st issue of the rubyist in pdf.  nicely done!"
