"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"874052648","","","","","2008-07-31 21:10:59 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","just got back from a nice lunch w/ Brig on her last day of work.  Sweeeeeet!"
"873301513","873255553","14238462","","","2008-07-31 04:18:29 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@phusion_nl and i to you. too many pints for me too"
"873094078","873093242","2911221","","","2008-07-30 23:30:21 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@wilshipley no they're not ;)"
"873093707","873091060","14238462","","","2008-07-30 23:30:02 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@phusion_nl in San Francisco, I just got back from a 3h lunch, after several lovely pints.  Perfect weather for 'em here!"
"873086167","873085532","14238462","","","2008-07-30 23:19:29 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@phusion_nl most excellent!  you can spawn a worker thread for another day then ;)"
"873082370","873081023","14238462","","","2008-07-30 23:14:23 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@phusion_nl go for it!  say no to inhibition!"
"872201183","872143684","8453452","","","2008-07-30 02:49:29 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@guykawasaki looks like ""All Climbing"" is listed twice on climbing.alltop.com, fyi"
"871892749","","","","","2008-07-29 20:10:17 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","damn you, reserved words in rails!"
"871872983","871869092","11294","","","2008-07-29 19:48:48 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@nzkoz karma points gained/lost on comments, with distributed moderation ala /. in its day?"
"871838547","","","","","2008-07-29 19:13:37 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","HP wants me to register to watch a flash demo of their bloatware.  No thank you.  Next!"
"871217406","871213576","10255262","","","2008-07-29 03:40:11 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ReinH sweet!  they have an alliance too!"
"871182680","871168948","1341781","","","2008-07-29 02:50:14 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@gilesgoatboy yea but i had to do a manual install on my linux servers for some reason."
"871166134","871149155","1341781","","","2008-07-29 02:26:46 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@gilesgoatboy rubygems 1.2 and your bulk updates are a distant memory"
"871165560","871161283","13192","","","2008-07-29 02:25:58 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@avibryant the secret is to buy two kegs!"
"870917257","","","","","2008-07-28 20:45:41 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","If any of my followers are looking for Rails consulting gigs, dm me.  I am getting calls constantly and am not consulting."
"870912809","870908063","14688733","","","2008-07-28 20:40:07 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@kdoll finally, playing someone you think you can beat, eh?"
"870086177","870067878","717233","","","2008-07-28 00:05:11 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@pjhyett +1 for Optical Underground on Sutter/Grant http://tinyurl.com/5thvpv"
"870060053","","","","","2008-07-27 23:18:54 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","new personal best at tetris with 30094"
"870041856","","","","","2008-07-27 22:46:43 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","blakes climbing abilities far surpass his judgement."
"869562115","","","","","2008-07-27 06:48:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","day 3 of standup desk.  loving it so far.  great progress on a side project this weekend"
"869052462","869049475","3286561","","","2008-07-26 15:41:11 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","@tsaleh congrats! looking forward to reading it!"
"868725622","","","","","2008-07-26 03:47:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","gmail's ""No new mail!"" should instead say ""Inbox ZERO!"""
"868476763","","","","","2008-07-25 21:08:31 +0000","web","DIY standup desk project complete.  now can i sit down? :)"
"868387768","","","","","2008-07-25 19:15:30 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","starting to build my DIY stand up desk @home..."
"867506729","","","","","2008-07-24 21:51:24 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","just got a fifty-cent piece back in change.  only slightly embarassed at the way i said ""woah!  fitty cent!"""
"867488903","","","","","2008-07-24 21:25:44 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","apparently recruiter emails are out, and recruiter phone calls are in.  interesting.  3 this month."
"866828147","866827210","713263","","","2008-07-24 06:07:12 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@defunkt @noradio twitter bug, http://tinyurl.com/5g7u2e"
"866545673","","","","","2008-07-23 21:52:11 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","protip: frequent use of a laptop in a docking station kills your battery life.  take the battery out when docked."
"866388941","","","","","2008-07-23 18:33:49 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","samoan toddlers gather for sandbox olympics : EPIC PAIL"
"866373484","866366969","3191321","","","2008-07-23 18:16:02 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio FYI, I posted your REST/CRUD conventions to gist : http://gist.github.com/1833  Hope you don't mind."
"865848069","","","","","2008-07-23 05:56:20 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","+1 for hosting email on ""google apps for your domain"".  Beats the hassle of postfix any day!"
"865770757","865746090","3191321","","","2008-07-23 03:13:46 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@noradio the bell tolls for thee"
"865471635","","","","","2008-07-22 20:39:27 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Sunday always comes to late"
"865397197","","4016281","","","2008-07-22 19:09:25 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@drnick any thoughts on adding shared gists to github-badges?"
"864483778","","","","","2008-07-21 20:58:35 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","gist (gist.github.com) is the pastie we've all been waiting for"
"864314828","864272957","45603","","","2008-07-21 17:08:24 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@obie looking at your pres. notes... great chuckle moment on ""ALWAYS BE CLOSING"".  First time i've heard that from a guy not wearing a suit."
"864310736","864308743","12964182","","","2008-07-21 17:04:18 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@featherhh mint.com rules!  (at least, it's like an automated version of quicken) and emails me all the time ""you went over budget on ..."""
"862954739","","","","","2008-07-19 20:52:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","sweet!  just bought briandoll.me"
"862941287","","","","","2008-07-19 20:29:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","about once every month or two, i need to use the absolute value of an integer, and i *always* forget what it's called.  lame"
"862860333","","","","","2008-07-19 18:13:20 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","github is becoming the most interesting/useful/engaging ""social network"" for me.  github news feed == good code to read every minute"
"862553903","","","","","2008-07-19 06:53:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","oh, gchartrb, how i love thee... chartastic!"
"862420407","862278484","5877822","","","2008-07-19 02:40:01 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@jamis a stool!  must be the secret, even for some small % of time, nice to have the option.  i think i'll set up a DIY version soon. thx"
"862252934","862175950","5877822","","","2008-07-18 21:47:10 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@jamis I was wondering if you've fully adjusted to the stand-up desk.  I'm considering that option, too."
"862240133","","","","","2008-07-18 21:28:16 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","git + github is just too much fun.  great excuse to learn git"
"861640025","","","","","2008-07-18 05:17:53 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","had to put down Zinn's ""Power Govt Can't Suppress"" book... too mad to continue for the evening.  highly recommended:  http://is.gd/WKB"
"861638911","","","","","2008-07-18 05:15:56 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","forking the auto_complete plugin.  going to patch it with support for indexed fields without breaking backwards compatability"
"861341098","","","","","2008-07-17 22:11:50 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","FAIL!  Ruby (1.8.6) on windows segfaults when i load an 11Mb fixture"
"861222639","","","","","2008-07-17 19:46:06 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","O'Reilly's ""sed & awk"" book may be the most referenced book in my collection"
"861136248","","","","","2008-07-17 18:00:01 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","diving head first into LDAP queries on a directory of 160,000 users.  awesome!"
"860065820","","","","","2008-07-16 15:40:43 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","OH: ""they are migrating their product from MS technologies to J2EE""  and I imediately heard Conan O'Brien's ""in the year 2000"""
"859260281","859258214","5520482","","","2008-07-15 18:39:27 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ll0l00 you and your trios!"
"859252324","859250374","5520482","","","2008-07-15 18:30:05 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@ll0l00 sweet!  thanks for looking out!  i've heard this is his ""farewell bush"" tour, hoping to catch it.  interested?"
"856103265","","","","","2008-07-11 23:10:35 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Zeitgeist @ 7... looking forward to it.  Haven't been there in ages."
"856018876","","","","","2008-07-11 20:54:05 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","HP LaserJet 5P is apparently no holla back girl.  Perhaps after a decade+ of service, it's time to say goodbye..."
"855987508","","","","","2008-07-11 20:08:38 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","iDon't iCare iAbout iLong iLines iToday.  iI iJust iWanna iDance."
"855031968","855025034","14688733","","","2008-07-10 21:21:10 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@kdoll Vagine's makes crazy good caprese!"
"854861138","","","","","2008-07-10 17:48:12 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Having a ""strategy"" meeting with 100+ ppl is pure failure.  It's like trying to create culture with Hawaiian shirt Fridays."
"854824903","","","","","2008-07-10 17:06:56 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Italian plumber just complimented my coffee.  +1 for Peets"
"854784595","854778401","9929452","","","2008-07-10 16:23:34 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","@david_a_black disrecommendation: jvc enverio, not mac-friendly in that it's format must be converted http://is.gd/Qhv"
"854763437","","","","","2008-07-10 16:01:03 +0000","<a href=""http://www.twhirl.org/"" rel=""nofollow"">twhirl</a>","Ford Greene is my favorite marinite.  His sign today is fantastic!  http://www.fordgreene.com"
"853236423","","","","","2008-07-08 23:09:20 +0000","web","eating super spicy food on a very very hot day == FAIL.  Note to self: put the Sol Food bottle down, and back away slowly..."
"848592454","","","","","2008-07-02 17:36:05 +0000","<a href=""http://www.twibble.de/"" rel=""nofollow"">twibble</a>","jaritos now in plastic. boo"
"848511587","","","","","2008-07-02 15:24:10 +0000","web","heading out to Tahoe through the weekend.  Some hikes and golf are in order."
"847993452","847992742","14688733","","","2008-07-01 22:57:11 +0000","web","@kdoll was talking to a local fireman yesterday, ""we get lots of near-death calls, typically people who forgot their epi-pen""  CARRY IT!"
"847986693","847972086","14688733","","","2008-07-01 22:45:13 +0000","web","@kdoll DOH!  you ok?"
"847860731","","","","","2008-07-01 19:04:53 +0000","web","Moto-celebrity sighting!  Chris from ultimatejourney.com (world-record 4yr round-the-world couple) sitting in a cafe in San Anselmo"
